0.00050259	0.00085163	0.0017786	6.2943e-05	0	0	0.00081158	0.0020828	0.0031366	8.7738e-05	0	0	0.00093555	0.0016232	0.0021095	0	0	0	0.00083351	0.0015087	0.0018234	7.2479e-05	0	0	0.00055218	0.0011511	0.0011902	0	0	0	0.00051498	0.0010347	0.00097656	9.5367e-07	0	0	0.00032902	0.00044441	0.00046349	0.00017357	0	0	0.00026512	0.00020027	0.00042629	8.8692e-05	0	0	9.6321e-05	0.00014019	6.5804e-05	0.00011253	0	0	2.0027e-05	1.9073e-06	1.7166e-05	0	0	0	0	0	0	0	0	0
0.00041962	0.00094891	0.0016155	6.5804e-05	0	0	0.00088501	0.0018539	0.0033884	0.00021744	0	0	0.00082493	0.0015516	0.0024128	9.5367e-07	0	0	0.00062943	0.0017633	0.001874	7.3433e-05	0	0	0.00079536	0.0011263	0.0010557	0	0	0	0.00064278	0.00086975	0.00094414	0	0	0	0.00036621	0.00048256	0.00048256	0.00015068	0	0	0.00018501	0.00025082	0.00035858	0.00018215	0	0	7.2479e-05	9.5367e-05	0.00011826	5.2452e-05	0	0	0	4.7684e-06	3.8147e-06	0	0	0	0	0	0	0	0	0
0.00044918	0.0011816	0.0015631	0	0	0	0.00096226	0.0019341	0.0030279	0.00040817	0	0	0.00080872	0.0016632	0.0022135	0.00011444	0	0	0.00064564	0.0015812	0.0019588	4.2915e-05	0	0	0.00063705	0.0009613	0.0011406	0	0	0	0.00056267	0.00095463	0.00071049	0	0	0	0.00037289	0.00050831	0.00072956	0	0	0	0.00022316	0.00026131	0.00023651	0.00016785	0	0	4.8637e-05	7.9155e-05	0.00024986	3.8147e-06	0	0	0	2.0027e-05	2.861e-05	0	0	0	0	2.861e-06	0	0	0	0
0.00047398	0.00093174	0.0015192	6.485e-05	0	0	0.00084782	0.0019312	0.0033054	0.00020027	0	0	0.00073147	0.0018063	0.0020771	0.00013447	0	0	0.00080013	0.0016174	0.0019178	6.0081e-05	0	0	0.00063324	0.0011711	0.0011263	0	0	0	0.0004015	0.0010109	0.00076294	0	0	0	0.00036144	0.00048828	0.00055885	9.0599e-05	0	0	0.00020218	0.00032711	0.00022125	0.00018215	0	0	0.00010014	0.0001049	0.00019932	0	0	0	9.5367e-06	2.0027e-05	9.5367e-06	0	0	0	9.5367e-07	0	0	0	0	0
0.00037956	0.00069141	0.001832	0.0016508	5.2452e-05	0	0.00084877	0.0013914	0.0031147	0.001111	4.673e-05	0	0.00077343	0.001277	0.001895	0.00019932	0	0	0.00068855	0.0016155	0.001687	8.2016e-05	0	0	0.00063229	0.0011492	0.0010386	0	0	0	0.00047302	0.00095367	0.00056553	0	0	0	0.00032043	0.00061798	0.00045204	0	0	0	0.00026226	0.00033569	0.00022697	0	0	0	0.00010204	9.8228e-05	7.4387e-05	0	0	0	2.861e-05	4.0054e-05	0	0	0	0	0	9.5367e-07	0	0	0	0
0.00040436	0.00072575	0.0018959	0.0014677	4.673e-05	0	0.00087452	0.0015001	0.0033741	0.0010118	5.2452e-05	0	0.00071526	0.0014782	0.0018482	0.00017071	0	0	0.00063133	0.0014849	0.0016479	7.3433e-05	0	0	0.00060177	0.0013599	0.0008688	0	0	0	0.00044823	0.00077248	0.00051212	0	0	0	0.00043106	0.00074673	0.00029945	0	0	0	0.00026131	0.00027943	0.00017548	0	0	0	0.00016212	0.00018787	6.8665e-05	0	0	0	3.624e-05	6.3896e-05	0	0	0	0	9.5367e-07	9.5367e-07	0	0	0	0
0.00054741	0.0010624	0.0022821	0.0016432	3.5286e-05	0	0.00073624	0.0018005	0.0040007	0.0014229	8.9645e-05	8.5831e-06	0.00091267	0.0017824	0.0021849	0.00011063	0	0	0.0007	0.0014114	0.0020885	0	0	0	0.00071526	0.0010462	0.0012407	0	0	0	0.0004406	0.00082493	0.00061512	0	0	0	0.00033188	0.00048065	0.00046635	0	0	0	0.00027561	0.00022888	5.8174e-05	0	0	0	9.4414e-05	0.00011063	4.8637e-05	0	0	0	7.6294e-06	1.9073e-06	2.4796e-05	0	0	0	0	0	0	0	0	0
0.0005455	0.00091457	0.0023565	0.001627	3.5286e-05	0	0.00071907	0.0016022	0.0040703	0.0014086	9.4414e-05	8.5831e-06	0.0010033	0.0016289	0.0021772	0.00014591	0	0	0.00081158	0.0017986	0.0021076	0	0	0	0.0007	0.001049	0.0012951	0	0	0	0.00048447	0.0008955	0.00053596	0	0	0	0.00034046	0.0006361	0.00025463	0	0	0	0.00019169	0.00022411	8.297e-05	0	0	0	0.00011349	0.00011444	2.1935e-05	0	0	0	8.5831e-06	2.5749e-05	0	0	0	0	0	0	0	0	0	0
0.00040436	0.00089645	0.0021267	0.0015736	3.2425e-05	0	0.00088596	0.0016394	0.0038223	0.0014057	4.1962e-05	0	0.00074291	0.0018044	0.0022717	0.00068665	0.00010681	0	0.00072289	0.0014172	0.0017185	0	0	0	0.00074196	0.0012722	0.0011292	0	0	0	0.0006237	0.00077724	0.00054932	0	0	0	0.00031185	0.00029564	0.00038815	0	0	0	0.00017166	0.00019455	5.5313e-05	0	0	0	4.8637e-05	1.9073e-05	5.4359e-05	0	0	0	1.049e-05	0	0	0	0	0	0	0	0	0	0	0
0.00047588	0.0011158	0.0022116	0.0013905	2.5749e-05	0	0.00064373	0.0015726	0.003931	0.0012388	2.0981e-05	0	0.0010223	0.0018559	0.0023346	0.00081348	0.00011826	0	0.00090408	0.0013628	0.0018559	0.00014114	0	0	0.00063992	0.001236	0.0014009	0	0	0	0.00061989	0.00091553	0.00056744	0	0	0	0.00029469	0.00038433	0.00042057	0	0	0	0.00016403	0.00033188	7.2479e-05	0	0	0	3.7193e-05	6.1035e-05	0	0	0	0	0	9.5367e-07	0	0	0	0	0	0	0	0	0	0
0.00051594	0.00098991	0.0019503	0.0014915	2.3842e-05	0	0.00074863	0.0019369	0.0035515	0.0010777	0	0	0.00073719	0.0017281	0.0021629	0.0015268	0.00014973	0	0.00071621	0.0015745	0.0015974	3.8147e-05	0	0	0.00068665	0.0013103	0.0014257	0	0	0	0.00072384	0.0010557	0.00065899	0	0	0	0.00023746	0.00067997	0.00033188	0	0	0	0.00021267	0.00026226	0.00019741	0	0	0	5.8174e-05	8.6784e-05	2.0981e-05	0	0	0	1.1444e-05	1.1444e-05	0	0	0	0	0	0	0	0	0	0
0.00043869	0.0010071	0.0019016	0.0015059	2.5749e-05	0	0.00087261	0.0018034	0.0037346	0.00096512	0	0	0.00085735	0.0017319	0.0023146	0.0015478	0.00015163	0	0.00073051	0.0014334	0.0015669	2.6703e-05	0	0	0.0006609	0.0011244	0.0014734	4.9591e-05	0	0	0.00045586	0.0010662	0.00055408	1.4305e-05	0	0	0.00037479	0.00051117	0.00043678	0	0	0	0.00022888	0.00031471	0.00025654	0	0	0	8.4877e-05	8.9645e-05	6.1035e-05	0	0	0	5.722e-06	1.3351e-05	0	0	0	0	0	0	0	0	0	0
0.00036812	0.00084591	0.0017042	0.0010881	2.0981e-05	0	0.00067425	0.0016928	0.0033712	0.00040722	0	0	0.00076389	0.0017595	0.0016508	0.0017481	0.00016022	0	0.00082207	0.0012684	0.0014009	2.4796e-05	0	0	0.00065708	0.0012732	0.0012846	0	0	0	0.00059128	0.00090313	0.00078201	0	0	0	0.00038624	0.00060272	0.00047207	0	0	0	0.00024319	0.00027752	0.00023079	0	0	0	0.00016022	0.00010586	9.346e-05	0	0	0	2.861e-05	3.2425e-05	0	0	0	0	9.5367e-07	0	0	0	0	0
0.00033379	0.0010843	0.0015831	0.00103	2.3842e-05	0	0.00084686	0.0015383	0.0032921	0.00046062	0	0	0.00074196	0.0013571	0.0019541	0.0018311	0.00016117	0	0.00082588	0.0012932	0.0011864	6.7711e-05	0	0	0.00063133	0.001359	0.0013142	0	0	0	0.00052357	0.0010128	0.00077343	0	0	0	0.00044537	0.00061321	0.00044632	0	0	0	0.00025558	0.00034618	0.00027657	0	0	0	0.00014877	0.00012207	7.7248e-05	0	0	0	9.5367e-06	3.7193e-05	0	0	0	0	0	0	0	0	0	0
0.00048447	0.00072765	0.0021639	0.00091743	4.7684e-06	0	0.00083733	0.0018883	0.0035963	0.00074291	6.6757e-06	0	0.00084305	0.0018377	0.0023146	0.0013494	9.1553e-05	0	0.0009346	0.0013676	0.0015898	0.00091648	0.00016689	5.722e-06	0.00059223	0.0012665	0.0013151	0	0	0	0.00048351	0.00084877	0.00082779	0	0	0	0.0003109	0.00056934	0.00060272	0	0	0	0.00024605	0.00026417	0.00013733	0	0	0	3.624e-05	5.0545e-05	3.0518e-05	0	0	0	4.7684e-06	9.5367e-07	0	0	0	0	0	0	0	0	0	0
0.00050068	0.00081444	0.0022326	0.00088692	0	0	0.00074005	0.0018702	0.0037613	0.00075817	1.2398e-05	0	0.00073528	0.001544	0.0025473	0.0011787	8.9645e-05	0	0.00069237	0.0013771	0.0016785	0.00098038	0.00016308	6.6757e-06	0.00074005	0.0013428	0.0012207	0	0	0	0.00042534	0.00082874	0.00075436	0	0	0	0.00031185	0.00068188	0.00068951	0	0	0	0.00014019	0.00019836	0.00020409	0	0	0	7.8201e-05	1.9073e-05	2.7657e-05	0	0	0	4.7684e-06	0	0	0	0	0	0	0	0	0	0	0
0.00052547	0.00081158	0.0020914	0.0005722	0	0	0.00069714	0.0019093	0.0037107	0.0010986	3.8147e-06	0	0.00069618	0.0016146	0.0022755	0.00053883	0	0	0.00071812	0.0013466	0.0015621	0.0018644	0.00033855	3.8147e-06	0.00060368	0.0011492	0.0015402	0	0	0	0.00046158	0.0010195	0.00077438	0	0	0	0.00031757	0.0004282	0.00031185	0	0	0	0.00014114	0.00020981	0.0001049	0	0	0	8.0109e-05	4.4823e-05	0	0	0	0	0	1.3351e-05	0	0	0	0	0	0	0	0	0	0
0.00050354	0.00077438	0.0019579	0.00058556	0	0	0.00070763	0.0017872	0.0037746	0.0011349	0	0	0.00073242	0.0018864	0.002305	0.00053215	0	0	0.00073624	0.0013838	0.0016804	0.0018654	0.00033092	4.7684e-06	0.00064659	0.0012312	0.0015726	4.7684e-06	0	0	0.00040245	0.00090694	0.00081158	0	0	0	0.00032234	0.00056839	0.00041676	0	0	0	0.00016594	0.00026226	0.00013256	0	0	0	0.00010395	6.6757e-05	2.0981e-05	0	0	0	4.7684e-06	0	0	0	0	0	0	0	0	0	0	0
0.00039101	0.0010509	0.0019503	1.7166e-05	0	0	0.00096226	0.0018415	0.003334	0.0014362	0	0	0.0010033	0.0017662	0.0023928	0.00039196	0	0	0.00083542	0.0014372	0.0018063	0.0016718	0.00018215	1.9073e-06	0.00055504	0.0013065	0.0013628	0.00066376	0.00015545	2.3842e-05	0.00047207	0.00083447	0.00094891	0	0	0	0.00029087	0.00051785	0.00054455	0	0	0	0.00020218	0.0002346	0.00012112	0	0	0	9.346e-05	2.7657e-05	5.8174e-05	0	0	0	0	7.6294e-06	4.7684e-06	0	0	0	0	0	0	0	0	0
0.00049496	0.0011034	0.0016613	8.1062e-05	0	0	0.0009079	0.0020027	0.003377	0.0012197	0	0	0.00073433	0.0016565	0.0024014	0.00055504	0	0	0.00081253	0.0016651	0.0016727	0.0016441	0.00017166	6.6757e-06	0.00077915	0.001256	0.0014086	0.00069904	0.00017834	2.3842e-05	0.00050831	0.0009079	0.0010452	0	0	0	0.00030613	0.00055695	0.00040436	0	0	0	0.0002079	0.00031376	0.00013828	0	0	0	8.6784e-05	5.3406e-05	6.1035e-05	0	0	0	2.2888e-05	1.5259e-05	6.6757e-06	0	0	0	0	0	0	0	0	0
0.00030899	0.00077152	0.0017138	0.00068569	0	0	0.00088882	0.0015678	0.0024939	0.0036287	0	0	0.00079441	0.0014706	0.0017977	0.0026827	0.00036812	0.0001545	0.00075626	0.0013742	0.0015373	0	0	0	0.00064278	0.001092	0.0010204	0	0	0	0.00045681	0.00088024	0.00074673	0	0	0	0.00042629	0.00050449	0.00041199	0	0	0	0.00018597	0.00041008	0.00013638	0	0	0	5.8174e-05	6.6757e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00042534	0.00078869	0.001708	0.00059986	0	0	0.00072765	0.0016632	0.0029011	0.0034885	0	0	0.0007515	0.0012636	0.0019541	0.0027246	0.00037003	0.00015163	0.0007782	0.0013609	0.0013561	0	0	0	0.00066566	0.00088596	0.0010462	0	0	0	0.00042629	0.00081539	0.00083828	0	0	0	0.00028324	0.00059032	0.0004797	0	0	0	0.00019455	0.00023937	0.00013447	0	0	0	9.1553e-05	8.5831e-05	0	0	0	0	0	1.9073e-06	0	0	0	0	0	0	0	0	0	0
0.00042152	0.00078201	0.0020189	0.00032043	0	0	0.00071716	0.0013876	0.0029507	0.0033083	0	0	0.00070667	0.0016966	0.0020733	0.0034342	0.00035191	0.00015736	0.00071144	0.0014277	0.0016537	0.00013828	0	0	0.00053024	0.0013618	0.00099659	0	0	0	0.00054455	0.0010452	0.00057507	0	0	0	0.00025558	0.00043297	0.00045395	0	0	0	0.00010681	0.00022984	4.673e-05	0	0	0	6.9618e-05	9.6321e-05	0	0	0	0	0	4.7684e-06	0	0	0	0	0	0	0	0	0	0
0.00038719	0.00071812	0.002059	0.00040722	0	0	0.00081062	0.0017529	0.0027971	0.0031271	0	0	0.00091743	0.0013723	0.0024652	0.0034733	0.00034618	0.00015831	0.00072098	0.0013609	0.0017042	0.00020885	0	0	0.00044537	0.0010424	0.0011683	6.7711e-05	0	0	0.00054741	0.00089455	0.00064754	0	0	0	0.00022221	0.00057983	0.00026417	0	0	0	0.00018787	0.0002079	7.534e-05	0	0	0	6.0081e-05	3.1471e-05	1.5259e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00044155	0.00095654	0.0016127	0.00021267	0	0	0.00063419	0.0017776	0.0028419	0.00074577	0	0	0.00084686	0.0014687	0.0022602	0.0020304	0	0	0.00060749	0.0014744	0.0015068	0.0023375	0.0002079	0.00010014	0.00063515	0.0011549	0.0010719	0.00048065	8.9645e-05	2.2888e-05	0.00045586	0.00076008	0.00078964	0	0	0	0.00037193	0.00062561	0.00049591	0	0	0	0.0001688	0.00027466	0.00010777	0	0	0	4.1008e-05	9.0599e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00032806	0.00096989	0.0017166	0.00020313	0	0	0.00067711	0.0017223	0.0030899	0.00061989	0	0	0.00085545	0.0015621	0.002244	0.0020132	0	0	0.00053406	0.0013428	0.0018978	0.002286	0.00018311	8.297e-05	0.00072098	0.0010719	0.00096893	0.00059509	0.00010586	3.9101e-05	0.00063324	0.00080585	0.00065708	3.5286e-05	0	0	0.00028992	0.00058651	0.00043297	0	0	0	0.0002346	0.00029469	7.0572e-05	0	0	0	4.7684e-05	6.6757e-05	1.7166e-05	0	0	0	9.5367e-07	0	0	0	0	0	0	0	0	0	0	0
0.00046635	0.00109	0.0017357	0.00035858	0	0	0.00083256	0.0018921	0.0036383	0.0003767	0	0	0.00085354	0.0016375	0.0026274	0.0021801	0	0	0.000741	0.0015259	0.0019331	0.0017872	0	0	0.00063896	0.0012398	0.0014095	0.0014086	0.00027084	0.00012302	0.0005703	0.00073338	0.0006485	0	0	0	0.00029945	0.00056458	0.00029755	0	0	0	0.0001688	0.00019169	0.00012779	0	0	0	3.2425e-05	4.1008e-05	2.0981e-05	0	0	0	9.5367e-07	0	0	0	0	0	0	0	0	0	0	0
0.00046635	0.00105	0.0017738	0.00039482	0	0	0.00081825	0.0018167	0.0034351	0.00050163	0	0	0.00080681	0.0014162	0.002388	0.0022011	0	0	0.00098705	0.0016155	0.0017262	0.0018978	0	0	0.00056839	0.0013008	0.0012178	0.001688	0.00026417	0.00012112	0.00040531	0.00096512	0.00069237	1.812e-05	0	0	0.00024891	0.00057507	0.00034046	0	0	0	8.3923e-05	0.00021267	0.00013351	0	0	0	6.485e-05	3.4332e-05	2.861e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00043869	0.0012827	0.0017805	0.00022125	2.5749e-05	0	0.000844	0.0018787	0.0035887	0.00027847	0	0	0.00082302	0.0011053	0.0028439	0.0015078	0	0	0.00082397	0.0015745	0.0014153	0.0016937	0	0	0.00059509	0.0011702	0.001235	0.0018902	0.00022697	0.00011444	0.00050354	0.0010376	0.00069141	0.00036144	2.0981e-05	0	0.00032616	0.00051594	0.00039196	0	0	0	0.00012016	0.00013542	8.2016e-05	0	0	0	2.7657e-05	0.00011063	1.6212e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00042057	0.0011063	0.0016861	0.00029373	2.6703e-05	0	0.00083542	0.0018263	0.0034008	0.00026417	0	0	0.00057507	0.001626	0.002594	0.0013809	0	0	0.00075817	0.0015068	0.0017881	0.0016766	0	0	0.00053787	0.0010338	0.0010223	0.0020666	0.00020695	0.00011063	0.00045395	0.00075722	0.00084591	0.00041866	4.1962e-05	9.5367e-07	0.00025558	0.000494	0.00038052	0	0	0	0.00019741	0.00019836	7.9155e-05	0	0	0	1.4305e-05	6.1989e-05	2.1935e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00049496	0.00076675	0.0018244	0.00010204	0	0	0.00093555	0.0016899	0.003418	0.00074005	4.1962e-05	0	0.00076866	0.0016594	0.0027132	0.00066185	0	0	0.00070858	0.0017576	0.0019588	0.0017176	0	0	0.00065422	0.00103	0.0012121	0.0014687	4.7684e-06	0	0.00048828	0.00080967	0.00073242	0.0010672	0.00022507	0.00010014	0.00027466	0.00060749	0.00030994	0	0	0	9.1553e-05	0.00017452	0.00010395	0	0	0	4.7684e-05	4.1962e-05	2.4796e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00049496	0.00085926	0.0016422	0.00018024	0	0	0.00083065	0.0015879	0.0032444	0.00075626	4.1962e-05	0	0.00089359	0.0018282	0.0024586	0.00050068	0	0	0.00064659	0.0015316	0.0018511	0.0020056	0	0	0.00070953	0.0012722	0.0013962	0.0014591	0	0	0.0005331	0.00099945	0.0006628	0.0011625	0.0002346	9.346e-05	0.00033283	0.00051117	0.00048637	1.5259e-05	0	0	0.00016689	0.00013256	3.5286e-05	0	0	0	9.5367e-06	5.4359e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00045872	0.00098038	0.0011358	0	0	0	0.00080585	0.0016441	0.0026045	0.00069332	4.0054e-05	0	0.00077915	0.0017233	0.0020819	0.00020218	0	0	0.00083637	0.0013638	0.0018444	0.0012465	0	0	0.00072575	0.00096607	0.0011435	0.0010786	0	0	0.00055599	0.00087929	0.00065613	0.0013161	0.00018787	8.297e-05	0.00033855	0.00061798	0.0004158	0.00026226	1.9073e-06	0	0.00021648	0.00021458	0.00011444	0	0	0	4.5776e-05	5.0545e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00040531	0.00087929	0.0011921	0	0	0	0.00065708	0.0015678	0.0029974	0.00063992	4.1008e-05	0	0.00084591	0.0015459	0.0022697	0.00010777	0	0	0.00075626	0.001235	0.0016775	0.0014992	0	0	0.0005827	0.0010939	0.0010824	0.0011253	0	0	0.0005703	0.00099087	0.00072098	0.0013227	0.00016975	8.3923e-05	0.00034809	0.00042343	0.00057602	0.00033569	1.2398e-05	0	0.00018024	0.00020027	0.00015259	0	0	0	4.0054e-05	5.8174e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00045776	0.00086975	0.0016804	0	0	0	0.00094223	0.001832	0.0032768	0.00078964	4.673e-05	0	0.00069904	0.0016966	0.0025148	0.0002327	0	0	0.00074005	0.0013542	0.0018892	0.00079823	0	0	0.00072098	0.0011511	0.0012627	0.0013418	0	0	0.0004425	0.00086784	0.00072002	0.001441	1.7166e-05	0	0.00035095	0.0004921	0.00051594	0.00082207	0.00016499	7.534e-05	0.00013256	0.0002079	0.00012779	0	0	0	4.0054e-05	1.5259e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00048828	0.0007267	0.0016565	7.6294e-05	0	0	0.0008049	0.0017729	0.0030804	0.00091171	4.673e-05	0	0.00089264	0.0016813	0.0024633	0.00028706	0	0	0.00079727	0.0015659	0.0018253	0.00071049	0	0	0.00060368	0.0011168	0.00092316	0.0013876	0	0	0.00051117	0.00082207	0.00084496	0.0012684	2.861e-06	0	0.00029469	0.00047207	0.00039196	0.00093174	0.00017548	7.4387e-05	0.000144	0.00023079	0.00018978	2.861e-06	0	0	2.0027e-05	2.5749e-05	3.8147e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00056934	0.00083256	0.0014105	7.4387e-05	0	0	0.00092888	0.002079	0.0027771	0.0011034	5.8174e-05	0	0.00069237	0.0016565	0.0023975	0.00016594	0	0	0.00069046	0.0013161	0.0016146	0.00030422	0	0	0.00072479	0.00099754	0.0010843	0.0013161	0	0	0.00065041	0.00061703	0.00069809	0.00103	0	0	0.00026894	0.00051022	0.0004673	0.0010548	0.00015545	6.485e-05	0.00012875	0.00018024	0.00010204	0.00019169	6.6757e-06	0	3.7193e-05	5.4359e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00043964	0.00087452	0.0015497	8.3923e-05	0	0	0.00082302	0.001833	0.0030079	0.0008297	5.6267e-05	0	0.00086594	0.0015306	0.0023918	0.00019169	0	0	0.00066948	0.0013227	0.0018625	0.00032616	0	0	0.0007267	0.0010185	0.001111	0.0013762	0	0	0.00049973	0.00092316	0.00049591	0.0010204	0	0	0.00033283	0.00042629	0.00047398	0.0010605	0.0001421	6.1989e-05	8.1062e-05	0.00015926	5.6267e-05	0.00022411	1.9073e-05	0	2.0981e-05	2.0981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
