0.0024848	0.0024848	0.00278616	0.00251007	0.00200033	0.00226927	0.00239992	0.00209093	0.00186062	0.00219154	0.00193167	0.00181866	0.00165749	0.00210333	0.00183725	0.00203085	0.00191641	0.00210953	0.00226927	0.00205612	0.00207853	0.00232458	0.00229168	0.0021801	0.00179768	0.00195169	0.00218582	0.00228834	0.0019207	0.00202847	0.00197792	0.0018692	0.00163174	0.00184107	0.00181055	0.00195026	0.00164413	0.00183678	0.00161219	0.00171137	0.00142193	0.0017972	0.00220442	0.00247192	0.00170374	0.00211143	0.00209188	0.00197506	0.00169706	0.00220108	0.00185537	0.00228786	0.00188255	0.00216675	0.00189209	0.00204372	0.00183058	0.00218773	0.0020442	0.00202608	0.00191689	0.00175476	0.00187206	0.00179815	0.00160742	0.00180817	0.00176573	0.00188732	0.00156403	0.00209236	0.00184345	0.00164413	0.00171137	0.00196457	0.00193596	0.00221682	0.00188494	0.00228596	0.0021472	0.0023489	0.00222301	0.00256634	0.00228357	0.00239801	0.0020318	0.00237656	0.00251818	0.00250101	0.00250244	0.00189209	0.00219822	0.00204945	0.00199223	0.00222111	0.00252056	0.00276041	0.00252819	0.00275612	0.00234079	0.0021286	0.00248814	0.0023241	0.00201035	0.0022397	0.0019722	0.00198078	0.00244379	0.0023427	0.0019784	0.00238101	0.00226212	0.00234413	0.00210571	0.00224495	0.00197363	0.00212479	0.00164318	0.00212193	0.00174332
0.00459862	0.00459862	0.00466871	0.00436544	0.00416422	0.00447559	0.00431871	0.00503016	0.00451374	0.00438452	0.00488663	0.00447416	0.00406933	0.00465345	0.00460625	0.0043788	0.00429487	0.00471258	0.00498581	0.00470352	0.00420284	0.00512695	0.00502205	0.0051899	0.00453615	0.00505924	0.00493097	0.00487757	0.00419426	0.00441027	0.00483704	0.00444603	0.00395441	0.00413942	0.00437546	0.00446606	0.00447273	0.00468254	0.00527048	0.00461483	0.00417376	0.00463057	0.00433254	0.00422812	0.00407887	0.00441599	0.00454426	0.00457907	0.0041852	0.00462055	0.00479889	0.00470018	0.00387239	0.00399971	0.00384569	0.00387526	0.00316763	0.00358295	0.00401306	0.0035944	0.00347424	0.00395679	0.0040288	0.00392723	0.00378609	0.00389194	0.00385666	0.00431967	0.00362349	0.00418186	0.00485277	0.00453377	0.00472498	0.00472355	0.00481749	0.00532579	0.00471163	0.00431824	0.00482798	0.00515366	0.00491285	0.00544643	0.00551939	0.00508595	0.0050211	0.00472641	0.00481749	0.00495434	0.00456285	0.00496483	0.00473976	0.00518465	0.00528336	0.00509167	0.00513363	0.0050087	0.00428677	0.00454807	0.00467682	0.00495577	0.00473022	0.00533772	0.00545645	0.00522852	0.00450945	0.00592232	0.00503731	0.0049777	0.00465584	0.00469617	0.00457859	0.00443602	0.00443411	0.00494194	0.00532627	0.00518751	0.00523853	0.00531387	0.0049839
0.00415659	0.00415659	0.0048008	0.00454473	0.00401974	0.00409794	0.00457048	0.00442076	0.00455904	0.00424623	0.00478745	0.00441694	0.0041399	0.00486517	0.00435591	0.00420666	0.00357485	0.00326633	0.00361681	0.00357342	0.0029192	0.00353813	0.00364494	0.00348043	0.0034709	0.00325489	0.00392914	0.00362444	0.00362635	0.00415659	0.00479317	0.00457382	0.00453615	0.00432968	0.0045476	0.00428104	0.00402021	0.00390005	0.00405407	0.0036478	0.00414085	0.00456905	0.00440264	0.00437832	0.00488091	0.00442505	0.0041523	0.00428057	0.00375032	0.00468588	0.00440073	0.0042758	0.00401402	0.00438499	0.00467634	0.004879	0.0040555	0.00401306	0.00365162	0.0037899	0.00347662	0.00346756	0.0039587	0.00350809	0.00376844	0.00364208	0.00426769	0.00390339	0.0034132	0.00374985	0.00381231	0.00376606	0.00367308	0.00360584	0.00346422	0.00311899	0.00325727	0.0035944	0.00396824	0.00371456	0.0035429	0.00380993	0.00368261	0.00357676	0.00323486	0.00386143	0.00427532	0.00379562	0.00384474	0.0044508	0.00460148	0.00458908	0.00417519	0.00397778	0.00428534	0.00429153	0.00394773	0.00367641	0.00356722	0.00377655	0.00310135	0.00404167	0.00403214	0.00400877	0.00424576	0.00491905	0.00470209	0.00446939	0.00383329	0.00389334	0.00399446	0.00418806	0.00370264	0.00439072	0.00464821	0.00421715	0.00430393	0.0045805	0.00531864
0.00394487	0.00394487	0.00375319	0.00382662	0.00393677	0.00363588	0.00403118	0.00322533	0.00312138	0.00302601	0.00349522	0.00335503	0.00359631	0.00350332	0.00337124	0.00333929	0.00309515	0.00312281	0.00312328	0.00286198	0.00250149	0.00262403	0.00264692	0.00286913	0.00255108	0.00318003	0.00343943	0.0033989	0.00334835	0.00326872	0.00358105	0.00360918	0.00358915	0.00379467	0.00403404	0.00318623	0.00358963	0.00384951	0.00362158	0.00340748	0.00314426	0.00317097	0.00329065	0.00323915	0.00337172	0.00325012	0.00340986	0.00371027	0.00337791	0.00346756	0.00377893	0.00347567	0.00322533	0.00315762	0.00343609	0.00337553	0.00316191	0.00355053	0.00330019	0.00325489	0.00324297	0.0032177	0.00329351	0.00355244	0.00319147	0.00288677	0.0032258	0.00345182	0.00340128	0.00371742	0.00325012	0.00348616	0.00311995	0.00356007	0.00322342	0.00268745	0.00310183	0.0029707	0.00296497	0.0031147	0.0024271	0.00263214	0.00301695	0.00333595	0.00338316	0.00314236	0.00324106	0.00351906	0.00342464	0.00340652	0.003263	0.00320387	0.00325775	0.00364971	0.00396967	0.00363731	0.00315046	0.00356388	0.00347471	0.00298548	0.00299788	0.00311947	0.00337458	0.00315571	0.00281429	0.00304508	0.00313759	0.00338125	0.00333691	0.00377023	0.00418091	0.00396585	0.00354147	0.00325584	0.00374079	0.00330114	0.00318241	0.00313473	0.00308418
0.00222063	0.00222063	0.00276756	0.00258827	0.00283384	0.00273228	0.00316429	0.00306511	0.0030055	0.00275993	0.00256395	0.00234842	0.00199842	0.00206757	0.00259495	0.00256252	0.00257015	0.00281429	0.0025301	0.00251341	0.00209761	0.00232363	0.0022893	0.00218534	0.00218678	0.00207853	0.00247765	0.0025897	0.00269508	0.0023675	0.00250387	0.00248909	0.00236511	0.00222254	0.00262165	0.00261307	0.00225163	0.00219727	0.00247145	0.00304461	0.00245142	0.00219059	0.00247717	0.00214529	0.00189352	0.00205421	0.00202751	0.00244761	0.0023737	0.00224447	0.0026989	0.00250435	0.00214052	0.00234509	0.0021596	0.00191498	0.00186396	0.00210381	0.00226688	0.0025053	0.00243711	0.00248909	0.00245619	0.00207853	0.00239372	0.00243378	0.00239086	0.00240421	0.0021863	0.00220299	0.00251102	0.00213385	0.00220776	0.00231838	0.00216532	0.00214863	0.00253868	0.00231647	0.00247288	0.00220394	0.00238752	0.00226212	0.00276089	0.00238323	0.00235271	0.00231171	0.0025177	0.00264692	0.00244856	0.00265598	0.00306511	0.00260687	0.0021348	0.00233459	0.00263882	0.00245857	0.00257826	0.00217342	0.00268507	0.00286722	0.00298023	0.00270367	0.0025568	0.00240469	0.00215912	0.00258064	0.00264215	0.00229502	0.00219822	0.00217013	0.00303316	0.00267363	0.00262117	0.00230837	0.00240374	0.00237942	0.00244331	0.00259781	0.00275612
0.00155687	0.00155687	0.00151539	0.00139999	0.00175095	0.00162411	0.00205183	0.00178051	0.00189495	0.0019269	0.00193977	0.00161219	0.00161648	0.00173092	0.00172424	0.00165367	0.00130081	0.0016098	0.00158596	0.00164652	0.00200653	0.00174999	0.00180244	0.0018096	0.00176907	0.00167704	0.00202036	0.00195503	0.00163984	0.00134706	0.00170135	0.00155735	0.0014267	0.00145197	0.00138044	0.00142813	0.00174665	0.00165606	0.00166512	0.00183535	0.0015564	0.00147629	0.00169516	0.00139475	0.00154734	0.00121975	0.00122023	0.000944138	0.00142479	0.00139618	0.00133944	0.00133467	0.00144243	0.00152874	0.00166845	0.00156021	0.00166798	0.00155354	0.00152874	0.00139523	0.00162029	0.00134563	0.00172472	0.0014329	0.0015173	0.00168514	0.00183916	0.00144863	0.00134277	0.00153542	0.00172806	0.00149155	0.00126839	0.00165749	0.00149727	0.00147057	0.00135994	0.00121593	0.00152302	0.00182247	0.00152779	0.00178432	0.00193405	0.0016613	0.00177526	0.00177479	0.00153446	0.0014677	0.00144911	0.00148964	0.00193214	0.00179529	0.00185347	0.00189877	0.00183773	0.00181007	0.00194216	0.00181103	0.00217581	0.00167274	0.00167322	0.00168133	0.00167322	0.00176668	0.00162506	0.00181007	0.00130367	0.00123405	0.00135088	0.00138577	0.00136518	0.00133419	0.00138998	0.00117493	0.00143671	0.00148869	0.00164604	0.00173187	0.00162792
0.000872612	0.000872612	0.000748158	0.000654221	0.00087738	0.000831604	0.00129747	0.000888348	0.000949383	0.000966072	0.00124025	0.00124025	0.00117397	0.00114059	0.00116968	0.000908375	0.000905037	0.000978947	0.0011096	0.000957012	0.00140572	0.00124073	0.00133848	0.00107193	0.00122976	0.00117064	0.00124454	0.00110197	0.00110626	0.000881195	0.000849247	0.000824451	0.000823498	0.000795364	0.00105572	0.000851154	0.000772953	0.000592232	0.00101566	0.000970364	0.000818253	0.000602245	0.000925541	0.000862598	0.000910759	0.000934124	0.00077343	0.000624657	0.000797749	0.000724792	0.000844479	0.000788212	0.000844479	0.000964165	0.000946522	0.00106716	0.000973701	0.000862122	0.000973225	0.000708103	0.000749111	0.000854492	0.000804901	0.00113678	0.000763893	0.00078392	0.00110579	0.00100422	0.00111341	0.00102234	0.00114107	0.00095129	0.00099802	0.000933647	0.000761509	0.000757217	0.000959873	0.000871658	0.000915051	0.000996113	0.000767231	0.000929832	0.000832081	0.000984669	0.00115108	0.00105762	0.00135851	0.00099659	0.00105667	0.000834465	0.000920773	0.00112963	0.00110483	0.00108051	0.000982761	0.000965595	0.000923634	0.000883102	0.000655651	0.00079298	0.00103617	0.00108624	0.000999451	0.000885487	0.00111103	0.000754356	0.000905514	0.000637531	0.000636578	0.000426014	0.000559807	0.000684261	0.000637531	0.000693321	0.000812054	0.000746727	0.000868797	0.000825882	0.000905991
0.000391483	0.000391483	0.000353336	0.000423908	0.000532627	0.000507355	0.000440598	0.000398636	0.000485897	0.000422478	0.00044775	0.000680923	0.000639439	0.000534534	0.000579834	0.000796795	0.00083971	0.00067997	0.000617027	0.000415802	0.000636578	0.000518799	0.000653267	0.000572205	0.000630856	0.000406742	0.000573635	0.00060606	0.000704288	0.000423908	0.000471115	0.000355244	0.000547409	0.000374317	0.000420094	0.000325203	0.000298977	0.000214577	0.000303268	0.000316143	0.000380516	0.000393867	0.000365257	0.000200272	0.000538349	0.000559807	0.000473976	0.000333309	0.000517845	0.000356197	0.000350952	0.000382423	0.000414371	0.000370026	0.000407696	0.000353813	0.000508308	0.000396729	0.00049448	0.000416756	0.00054884	0.000427246	0.000395298	0.000356197	0.000393391	0.000494957	0.000319481	0.000426769	0.000425816	0.000332832	0.000559807	0.00051403	0.00030899	0.00028038	0.000473022	0.000448227	0.000288486	0.000505447	0.000496864	0.000473499	0.000472069	0.000340462	0.000450134	0.000403404	0.000598431	0.000417709	0.000445366	0.000340939	0.000489235	0.000457764	0.000601768	0.000410557	0.000295162	0.000294685	0.00037241	0.000288486	0.000430107	0.000290871	0.000339985	0.000370026	0.000270844	0.000390053	0.000448704	0.000267029	0.000366688	0.000460625	0.000439167	0.000218391	0.000381947	0.000320872	0.000377655	0.000245094	0.000448227	0.000323296	0.00033617	0.000319481	0.000245094	0.000407219	0.000227928
0.000121593	0.000121593	0.000149727	7.39098e-05	0.000175476	0.000245094	0.000243187	0.000209332	0.000116348	0.00011158	0.000200748	0.000231266	0.000267982	0.000340939	0.000343323	0.000238895	0.000425339	0.000310898	0.000216484	0.000173092	0.000162125	0.00016737	0.000233173	0.000208378	0.00022459	0.00022459	0.000306606	0.000310421	0.000480175	0.000282288	0.00027895	0.000207901	0.000378132	0.000144482	7.96318e-05	4.91142e-05	0.000110149	3.33786e-05	5.24521e-05	0.000173569	0.000181198	0.000143528	0.000152111	0.000164509	0.000107288	0.000145912	0.000161648	0.000227451	0.000255585	0.000291824	5.57899e-05	9.10759e-05	8.96454e-05	0.000106812	6.1512e-05	0.000175476	0.000216484	0.000183105	0.000156403	0.000165462	0.000239849	0.000212669	0.000202656	0.000235081	0.000178814	9.82285e-05	0.000145912	0.000150204	6.00815e-05	0.000118256	9.53674e-05	1.90735e-05	8.53539e-05	0.000240326	0.000174522	0.000210285	0.000195503	0.000208855	0.000239849	0.000235081	0.000331879	0.000279427	0.000254631	8.91685e-05	0.000158787	8.67844e-05	0.000199795	0.0001688	0.000334263	0.000246048	9.58443e-05	9.91821e-05	0.000154018	8.01086e-05	0.000129223	4.72069e-05	9.15527e-05	6.86646e-05	9.67979e-05	5.53131e-05	5.81741e-05	8.58307e-06	8.15392e-05	0.000219345	0.00019598	0.000117302	0.00014019	8.7738e-05	0.000181675	0.00013872	0.00018549	0.000106812	0.000102997	8.39233e-05	0.000150204	0.0001688	0.000109673	0.000187874	0.000131607
5.43594e-05	5.43594e-05	6.48499e-05	6.77109e-05	4.81606e-05	1.38283e-05	4.62532e-05	5.34058e-05	0.000134468	0.000123978	3.19481e-05	2.95639e-05	8.86917e-05	2.52724e-05	0.00010252	7.34329e-05	8.96454e-05	0.000107288	4.05312e-05	8.91685e-05	7.10487e-05	1.90735e-06	0	6.81877e-05	0.000174999	1.38283e-05	0.000123978	7.24792e-05	0.000276566	8.96454e-05	5.43594e-05	9.87053e-05	9.39369e-05	4.24385e-05	9.53674e-06	4.86374e-05	9.53674e-07	2.14577e-05	2.00272e-05	1.38283e-05	1.71661e-05	4.29153e-05	1.71661e-05	1.52588e-05	2.71797e-05	2.57492e-05	2.52724e-05	2.95639e-05	1.7643e-05	6.62804e-05	3.43323e-05	8.10623e-06	1.09673e-05	4.19617e-05	3.00407e-05	3.14713e-05	2.43187e-05	7.62939e-06	4.91142e-05	6.29425e-05	0.000101566	1.90735e-05	3.33786e-05	1.66893e-05	5.29289e-05	4.00543e-05	3.00407e-05	0	1.62125e-05	0	0	1.00136e-05	1.4782e-05	6.67572e-06	1.28746e-05	1.52588e-05	6.67572e-05	1.14441e-05	5.81741e-05	1.81198e-05	4.72069e-05	5.72205e-05	4.86374e-05	3.29018e-05	4.33922e-05	0	2.57492e-05	3.57628e-05	8.01086e-05	0.000134468	5.91278e-05	7.15256e-06	3.33786e-05	2.86102e-06	1.62125e-05	2.0504e-05	8.58307e-06	2.86102e-06	2.09808e-05	0	1.71661e-05	0	1.81198e-05	2.43187e-05	2.6226e-05	2.00272e-05	1.19209e-05	2.47955e-05	2.95639e-05	1.43051e-06	3.48091e-05	0	0	3.8147e-06	2.86102e-06	2.38419e-05	2.67029e-05	8.58307e-06	0
