0.00865868	0.0101665	0.0303774	0.0389571	0.000180158	7.06775e-05
0.00906245	0.0104941	0.0290569	0.039885	0.00018294	7.06813e-05
0.00917312	0.0101191	0.029797	0.0410203	0.000181715	6.93567e-05
0.00931491	0.0104566	0.0295913	0.040883	0.000174785	6.79718e-05
0.00916921	0.00996659	0.0310827	0.040055	0.000170571	6.79509e-05
0.00968615	0.0104572	0.031757	0.0395919	0.000188592	6.65619e-05
0.0095688	0.00986536	0.0303042	0.0389473	0.000210638	6.37458e-05
0.00887172	0.0095258	0.0292149	0.0405546	0.000212023	5.95882e-05
0.00901691	0.0106748	0.0296137	0.0359318	0.000239804	5.12876e-05
0.00921724	0.00993254	0.0295162	0.0372113	0.000235664	5.54504e-05
0.00911929	0.0112808	0.0296193	0.0365701	0.00023863	5.4108e-05
0.00945267	0.0109553	0.029837	0.0369255	0.000215054	5.68853e-05
0.00917281	0.0102894	0.0337756	0.0351863	0.000216386	5.68706e-05
0.0086761	0.0101783	0.0318609	0.0374314	0.000199738	5.54827e-05
0.00935925	0.0105888	0.0308805	0.0345719	0.000209308	5.40597e-05
0.00959445	0.0100324	0.0307017	0.0352272	0.000202368	5.54432e-05
0.00886158	0.0102981	0.0307153	0.0332209	0.000176095	4.57569e-05
0.00893849	0.0113402	0.0293697	0.0345101	0.000174721	4.57602e-05
0.00890386	0.0109497	0.0290614	0.0351671	0.000172109	4.85791e-05
0.00917215	0.010878	0.0296915	0.0358932	0.000179057	4.71933e-05
0.00872922	0.0106763	0.0316431	0.0359147	0.00055373	5.55118e-05
0.00964506	0.0113493	0.0310058	0.0363209	0.00057454	5.82867e-05
0.00955092	0.00992679	0.0296708	0.0365143	0.000696276	7.07372e-05
0.00951464	0.0105729	0.0291195	0.0371002	0.000714292	7.21227e-05
0.00863073	0.0104818	0.028319	0.0346325	0.000808957	6.66037e-05
0.00986333	0.0106918	0.0277333	0.03448	0.00078124	7.07695e-05
0.00868967	0.0100271	0.0309298	0.0359086	0.000922158	8.19388e-05
0.00909436	0.00976102	0.0301344	0.0360121	0.000941658	8.19436e-05
0.00927783	0.0102263	0.0301845	0.0384403	0.000983191	7.91552e-05
0.0101782	0.0106128	0.0300639	0.0380231	0.00101921	8.60911e-05
0.00939252	0.0104918	0.0288091	0.0379268	0.00124225	0.000108263
0.00979244	0.0100048	0.0299728	0.0363465	0.00125476	0.000111041
0.00914469	0.0106084	0.027266	0.037287	0.00145537	0.000141649
0.0096652	0.010193	0.0281289	0.0369997	0.00149582	0.000138888
0.00907941	0.0100956	0.0275218	0.0377203	0.00178224	0.00020436
0.00887768	0.00968537	0.0300056	0.0369913	0.00180723	0.000211307
0.00927904	0.0106052	0.0295984	0.0376945	0.0020393	0.0002391
0.0101629	0.0103269	0.0290026	0.0379158	0.00205176	0.000240484
0.00878561	0.0107284	0.0279286	0.0388279	0.00229299	0.00026682
0.00994659	0.0106832	0.0274494	0.0384369	0.00230841	0.000266836
0.0092508	0.0110554	0.0259659	0.0375454	0.00245798	0.000311419
0.0096366	0.0105973	0.0268006	0.0363635	0.00247206	0.000319783
0.0064959	0.0129501	0.0287904	0.0380778	0.00260504	0.000333979
0.00607025	0.0124884	0.0284572	0.0372022	0.00257311	0.000338164
0.00633065	0.0138829	0.0288942	0.038603	0.00257956	0.000358969
0.00675042	0.0139627	0.0292347	0.038104	0.00258636	0.000361729
0.00650847	0.0132687	0.0285622	0.0376573	0.00277723	0.000372707
0.00668004	0.0136619	0.028709	0.0373111	0.00278856	0.000374127
0.00656998	0.0128881	0.0266486	0.0361989	0.00290515	0.000332534
0.00626867	0.0131371	0.0276489	0.0360424	0.00291796	0.000332567
0.00674756	0.0127819	0.027677	0.0369904	0.0031119	0.000339885
0.00729396	0.0127435	0.0278789	0.0366871	0.00312598	0.000332937
0.00753317	0.0158157	0.0305408	0.0384654	0.00328462	0.000331526
0.00792567	0.0159502	0.0314924	0.0387425	0.0033207	0.000327335
0.00724952	0.0152175	0.0308303	0.037736	0.00341801	0.000314652
0.0074974	0.0154041	0.0299771	0.0380049	0.00346537	0.000300731
