7.345630000000000000e+05
7.345630208333333721e+05
7.345632500000000000e+05
7.345632708333333721e+05
7.345635000000000000e+05
7.345635208333333721e+05
7.345637500000000000e+05
7.345637708333333721e+05
7.345640000000000000e+05
7.345640208333333721e+05
7.345642500000000000e+05
7.345642708333333721e+05
7.345645000000000000e+05
7.345645208333333721e+05
7.345647500000000000e+05
7.345647708333333721e+05
7.345650000000000000e+05
7.345650208333333721e+05
7.345652500000000000e+05
7.345652708333333721e+05
7.345655000000000000e+05
7.345655208333333721e+05
7.345657500000000000e+05
7.345657708333333721e+05
7.345660000000000000e+05
7.345660208333333721e+05
7.345662500000000000e+05
7.345662708333333721e+05
7.345665000000000000e+05
7.345665208333333721e+05
7.345667500000000000e+05
7.345667708333333721e+05
7.345670000000000000e+05
7.345670208333333721e+05
7.345672500000000000e+05
7.345672708333333721e+05
7.345675000000000000e+05
7.345675208333333721e+05
7.345677500000000000e+05
7.345677708333333721e+05
7.345680000000000000e+05
7.345680208333333721e+05
7.345682500000000000e+05
7.345682708333333721e+05
7.345685000000000000e+05
7.345685208333333721e+05
7.345687500000000000e+05
7.345687708333333721e+05
7.345690000000000000e+05
7.345690208333333721e+05
7.345692500000000000e+05
7.345692708333333721e+05
7.345695000000000000e+05
7.345695208333333721e+05
7.345697500000000000e+05
7.345697708333333721e+05
7.345700000000000000e+05
7.345700208333333721e+05
7.345702500000000000e+05
7.345702708333333721e+05
7.345705000000000000e+05
7.345705208333333721e+05
7.345707500000000000e+05
7.345707708333333721e+05
7.345710000000000000e+05
7.345710208333333721e+05
7.345712500000000000e+05
7.345712708333333721e+05
7.345715000000000000e+05
7.345715208333333721e+05
7.345717500000000000e+05
7.345717708333333721e+05
7.345720000000000000e+05
7.345720208333333721e+05
7.345722500000000000e+05
7.345722708333333721e+05
7.345725000000000000e+05
7.345725208333333721e+05
7.345727500000000000e+05
7.345727708333333721e+05
7.345730000000000000e+05
7.345730208333333721e+05
7.345732500000000000e+05
7.345732708333333721e+05
7.345735000000000000e+05
7.345735208333333721e+05
7.345737500000000000e+05
7.345737708333333721e+05
7.345740000000000000e+05
7.345740208333333721e+05
7.345742500000000000e+05
7.345742708333333721e+05
7.345745000000000000e+05
7.345745208333333721e+05
7.345747500000000000e+05
7.345747708333333721e+05
7.345750000000000000e+05
7.345750208333333721e+05
7.345752500000000000e+05
7.345752708333333721e+05
7.345755000000000000e+05
7.345755208333333721e+05
7.345757500000000000e+05
7.345757708333333721e+05
7.345760000000000000e+05
7.345760208333333721e+05
7.345762500000000000e+05
7.345765000000000000e+05
7.345765208333333721e+05
7.345767500000000000e+05
7.345767708333333721e+05
7.345770000000000000e+05
7.345770208333333721e+05
7.345772500000000000e+05
7.345775000000000000e+05
7.345775208333333721e+05
7.345777500000000000e+05
7.345777708333333721e+05
7.345780000000000000e+05
7.345780208333333721e+05
7.345782500000000000e+05
7.345785000000000000e+05
7.345785208333333721e+05
7.345787500000000000e+05
7.345787708333333721e+05
7.345790000000000000e+05
7.345790208333333721e+05
7.345792500000000000e+05
7.345795000000000000e+05
7.345795208333333721e+05
7.345797500000000000e+05
7.345797708333333721e+05
7.345800000000000000e+05
7.345800208333333721e+05
7.345802500000000000e+05
7.345805000000000000e+05
7.345805208333333721e+05
7.345807500000000000e+05
7.345807708333333721e+05
7.345810000000000000e+05
7.345810208333333721e+05
7.345812500000000000e+05
7.345815000000000000e+05
7.345815208333333721e+05
7.345817500000000000e+05
7.345817708333333721e+05
7.345820000000000000e+05
7.345820208333333721e+05
7.345822500000000000e+05
7.345825000000000000e+05
7.345825208333333721e+05
7.345827500000000000e+05
7.345827708333333721e+05
7.345830000000000000e+05
7.345830208333333721e+05
7.345832500000000000e+05
7.345835000000000000e+05
7.345835208333333721e+05
7.345837500000000000e+05
7.345837708333333721e+05
7.345840000000000000e+05
7.345840208333333721e+05
7.345842500000000000e+05
7.345845000000000000e+05
7.345845208333333721e+05
7.345847500000000000e+05
7.345847708333333721e+05
7.345850000000000000e+05
7.345850208333333721e+05
7.345852500000000000e+05
7.345855000000000000e+05
7.345855208333333721e+05
7.345857500000000000e+05
7.345857708333333721e+05
7.345860000000000000e+05
7.345860208333333721e+05
7.345862500000000000e+05
7.345865000000000000e+05
7.345865208333333721e+05
7.345867500000000000e+05
7.345867708333333721e+05
7.345870000000000000e+05
7.345870208333333721e+05
7.345872500000000000e+05
7.345875000000000000e+05
7.345875208333333721e+05
7.345877500000000000e+05
7.345877708333333721e+05
7.345880000000000000e+05
7.345880208333333721e+05
7.345882500000000000e+05
7.345885000000000000e+05
7.345885208333333721e+05
7.345887500000000000e+05
7.345887708333333721e+05
7.345890000000000000e+05
7.345890208333333721e+05
7.345892500000000000e+05
7.345895000000000000e+05
7.345895208333333721e+05
7.345897500000000000e+05
7.345897708333333721e+05
7.345900000000000000e+05
7.345900208333333721e+05
7.345902500000000000e+05
7.345902708333333721e+05
7.345905000000000000e+05
7.345905208333333721e+05
7.345907500000000000e+05
7.345907708333333721e+05
7.345910000000000000e+05
7.345910208333333721e+05
7.345912500000000000e+05
7.345912708333333721e+05
7.345915000000000000e+05
7.345915208333333721e+05
7.345917500000000000e+05
7.345917708333333721e+05
7.345920208333333721e+05
7.345922708333333721e+05
7.345925208333333721e+05
7.345927708333333721e+05
