6.38962e-05	6.00815e-05	0.000108719	4.29153e-05	0	0
5.34058e-05	4.00543e-05	0.000133514	4.3869e-05	0	0
1.14441e-05	3.33786e-05	6.58035e-05	5.05447e-05	0	0
3.52859e-05	4.57764e-05	4.29153e-05	5.43594e-05	0	0
3.33786e-05	4.19617e-05	5.14984e-05	0.000138283	0	0
2.00272e-05	0	7.82013e-05	0.000152588	0	0
1.14441e-05	0	8.10623e-05	0.000159264	0	0
1.14441e-05	0	5.43594e-05	0.000152588	0	0
6.19888e-05	2.19345e-05	4.19617e-05	6.77109e-05	0	0
4.1008e-05	2.09808e-05	5.43594e-05	5.91278e-05	0	0
4.86374e-05	1.62125e-05	2.86102e-06	0	0	0
7.62939e-06	6.67572e-06	2.47955e-05	0	0	0
3.24249e-05	6.67572e-06	4.57764e-05	0	0	0
8.58307e-06	1.90735e-05	4.673e-05	0	0	0
5.43594e-05	3.24249e-05	8.67844e-05	0	0	0
1.43051e-05	4.3869e-05	2.00272e-05	3.05176e-05	0	0
8.10623e-05	3.52859e-05	0.000151634	0.000236511	0	0
9.72748e-05	6.48499e-05	0.000117302	0.000279427	0	0
3.71933e-05	7.24792e-05	9.44138e-05	0.000372887	0	0
2.47955e-05	4.673e-05	0.000153542	0.000354767	0	0
9.53674e-06	0	4.19617e-05	0.00044632	4.29153e-05	1.90735e-06
7.62939e-06	1.71661e-05	2.19345e-05	0.000479698	3.33786e-05	9.53674e-07
2.67029e-05	2.67029e-05	2.67029e-05	0.000222206	0	0
1.81198e-05	2.28882e-05	3.24249e-05	0.000182152	0	0
8.67844e-05	3.8147e-05	8.10623e-05	0.000114441	0	0
6.29425e-05	4.95911e-05	9.63211e-05	0.000118256	0	0
5.24521e-05	7.53403e-05	2.47955e-05	4.86374e-05	0	0
3.33786e-05	2.67029e-05	2.57492e-05	7.9155e-05	0	0
2.28882e-05	1.62125e-05	7.9155e-05	7.24792e-05	0	0
5.14984e-05	3.14713e-05	0.000125885	3.05176e-05	0	0
4.1008e-05	2.28882e-05	9.53674e-05	8.10623e-05	0	0
2.67029e-05	2.19345e-05	5.14984e-05	8.7738e-05	0	0
7.53403e-05	5.91278e-05	4.29153e-05	0.000107765	0	0
